"subjID" "actID" "variable" "(all)"
10 2 "tBodyAcc-mean()-Z" -0.118180420834043
10 2 "tBodyAcc-std()-X" -0.161591924234043
10 2 "tBodyAcc-std()-Y" -0.00555287692765957
10 2 "tBodyAcc-std()-Z" -0.0738744931340426
10 2 "tGravityAcc-mean()-X" 0.931861027446809
10 2 "tGravityAcc-mean()-Y" -0.0565670278723404
10 2 "tGravityAcc-mean()-Z" 0.0227527702016383
10 2 "tGravityAcc-std()-X" -0.959216072340425
10 2 "tGravityAcc-std()-Y" -0.937039417446809
10 2 "tGravityAcc-std()-Z" -0.864745838297872
10 2 "fBodyAcc-mean()-X" -0.139410790617021
10 2 "fBodyAcc-mean()-Y" -0.0390688222212766
10 2 "fBodyAcc-mean()-Z" -0.301206408085106
10 2 "fBodyAcc-std()-X" -0.171957349438298
10 2 "fBodyAcc-std()-Y" -0.051628469647234
10 2 "fBodyAcc-std()-Z" -0.0342347233914894
10 3 "tBodyAcc-mean()-X" 0.290401594315789
10 3 "tBodyAcc-mean()-Y" -0.0200050770710526
10 3 "tBodyAcc-mean()-Z" -0.110848597247368
10 3 "tBodyAcc-std()-X" 0.295733547631579
10 3 "tBodyAcc-std()-Y" 0.00407915363157895
10 3 "tBodyAcc-std()-Z" -0.183557562032895
10 3 "tGravityAcc-mean()-X" 0.939807421052632
10 3 "tGravityAcc-mean()-Y" -0.0646160768947368
10 3 "tGravityAcc-mean()-Z" 0.0418715409263158
10 3 "tGravityAcc-std()-X" -0.939267613157895
10 3 "tGravityAcc-std()-Y" -0.937003823684211
10 3 "tGravityAcc-std()-Z" -0.902085224736842
10 3 "fBodyAcc-mean()-X" 0.215665273157895
10 3 "fBodyAcc-mean()-Y" 0.00904660360263158
10 3 "fBodyAcc-mean()-Z" -0.157728357742105
10 3 "fBodyAcc-std()-X" 0.324957743157895
10 3 "fBodyAcc-std()-Y" -0.0633337717526316
10 3 "fBodyAcc-std()-Z" -0.268686170263158
10 4 "tBodyAcc-mean()-X" 0.270612056481481
10 4 "tBodyAcc-mean()-Y" -0.015042681852037
10 4 "tBodyAcc-mean()-Z" -0.104253238796296
10 4 "tBodyAcc-std()-X" -0.982901825925926
10 4 "tBodyAcc-std()-Y" -0.917979529962963
10 4 "tBodyAcc-std()-Z" -0.967826981666667
10 4 "tGravityAcc-mean()-X" 0.791887198148148
10 4 "tGravityAcc-mean()-Y" -0.041260775
10 4 "tGravityAcc-mean()-Z" 0.20253457287037
10 4 "tGravityAcc-std()-X" -0.973128354074074
10 4 "tGravityAcc-std()-Y" -0.935690006481481
10 4 "tGravityAcc-std()-Z" -0.966898520555556
10 4 "fBodyAcc-mean()-X" -0.984943144259259
10 4 "fBodyAcc-mean()-Y" -0.9404502
10 4 "fBodyAcc-mean()-Z" -0.97464465462963
10 4 "fBodyAcc-std()-X" -0.982242427777778
10 4 "fBodyAcc-std()-Y" -0.912838063018519
10 4 "fBodyAcc-std()-Z" -0.966121042592593
10 5 "tBodyAcc-mean()-X" 0.276650300681818
10 5 "tBodyAcc-mean()-Y" -0.0155418603409091
10 5 "tBodyAcc-mean()-Z" -0.107964083931818
10 5 "tBodyAcc-std()-X" -0.978403481818182
10 5 "tBodyAcc-std()-Y" -0.919561843409091
10 5 "tBodyAcc-std()-Z" -0.941271440454545
10 5 "tGravityAcc-mean()-X" 0.954008785454545
10 5 "tGravityAcc-mean()-Y" -0.0431597830454545
10 5 "tGravityAcc-mean()-Z" 0.0346980210431818
10 5 "tGravityAcc-std()-X" -0.991259485
10 5 "tGravityAcc-std()-Y" -0.975410724090909
10 5 "tGravityAcc-std()-Z" -0.959579657727273
10 5 "fBodyAcc-mean()-X" -0.970099814318182
10 5 "fBodyAcc-mean()-Y" -0.923378745227273
10 5 "fBodyAcc-mean()-Z" -0.955272383863636
10 5 "fBodyAcc-std()-X" -0.982949246136364
10 5 "fBodyAcc-std()-Y" -0.921860476590909
10 5 "fBodyAcc-std()-Z" -0.938098683181818
10 6 "tBodyAcc-mean()-X" 0.280230574137931
10 6 "tBodyAcc-mean()-Y" -0.024294484137931
10 6 "tBodyAcc-mean()-Z" -0.117168642362069
10 6 "tBodyAcc-std()-X" -0.968283685
10 6 "tBodyAcc-std()-Y" -0.946454302068966
10 6 "tBodyAcc-std()-Z" -0.95947148637931
10 6 "tGravityAcc-mean()-X" -0.453069737586207
10 6 "tGravityAcc-mean()-Y" -0.139297681034483
10 6 "tGravityAcc-mean()-Z" -0.031121624137931
10 6 "tGravityAcc-std()-X" -0.954531941896552
10 6 "tGravityAcc-std()-Y" -0.966701156034483
10 6 "tGravityAcc-std()-Z" -0.963045642431035
10 6 "fBodyAcc-mean()-X" -0.96918420862069
10 6 "fBodyAcc-mean()-Y" -0.954341849137931
10 6 "fBodyAcc-mean()-Z" -0.964300845172414
10 6 "fBodyAcc-std()-X" -0.96796803862069
10 6 "fBodyAcc-std()-Y" -0.946229148258621
10 6 "fBodyAcc-std()-Z" -0.959813667810345
11 1 "tBodyAcc-mean()-X" 0.271821892881356
11 1 "tBodyAcc-mean()-Y" -0.0166475833623729
11 1 "tBodyAcc-mean()-Z" -0.106096304033898
11 1 "tBodyAcc-std()-X" -0.422842071864407
11 1 "tBodyAcc-std()-Y" -0.0522120750440678
11 1 "tBodyAcc-std()-Z" -0.530626311355932
11 1 "tGravityAcc-mean()-X" 0.946468451355932
11 1 "tGravityAcc-mean()-Y" -0.212045870169492
11 1 "tGravityAcc-mean()-Z" 0.134053215101695
11 1 "tGravityAcc-std()-X" -0.98110101440678
11 1 "tGravityAcc-std()-Y" -0.966240553559322
11 1 "tGravityAcc-std()-Z" -0.960852684067797
11 1 "fBodyAcc-mean()-X" -0.396533731864407
11 1 "fBodyAcc-mean()-Y" -0.0830478435976271
11 1 "fBodyAcc-mean()-Z" -0.616402910169492
11 1 "fBodyAcc-std()-X" -0.433703311525424
11 1 "fBodyAcc-std()-Y" -0.0966068285372881
11 1 "fBodyAcc-std()-Z" -0.523093394915254
11 2 "tBodyAcc-mean()-X" 0.263775859277778
11 2 "tBodyAcc-mean()-Y" -0.0303157822055556
11 2 "tBodyAcc-mean()-Z" -0.106797216481481
11 2 "tBodyAcc-std()-X" -0.238802959018519
11 2 "tBodyAcc-std()-Y" -0.103167501868519
11 2 "tBodyAcc-std()-Z" -0.203369399185185
11 2 "tGravityAcc-mean()-X" 0.892626155555556
11 2 "tGravityAcc-mean()-Y" -0.343576924814815
11 2 "tGravityAcc-mean()-Z" 0.146633747092593
11 2 "tGravityAcc-std()-X" -0.953463105740741
11 2 "tGravityAcc-std()-Y" -0.924360832962963
11 2 "tGravityAcc-std()-Z" -0.906933171111111
11 2 "fBodyAcc-mean()-X" -0.355348902222222
11 2 "fBodyAcc-mean()-Y" -0.254645206944444
11 2 "fBodyAcc-mean()-Z" -0.551742083518519
11 2 "fBodyAcc-std()-X" -0.198733655611111
11 2 "fBodyAcc-std()-Y" -0.0885048145574074
11 2 "fBodyAcc-std()-Z" -0.113701770190741
11 3 "tBodyAcc-mean()-X" 0.291605631956522
11 3 "tBodyAcc-mean()-Y" -0.0178097721219565
11 3 "tBodyAcc-mean()-Z" -0.111070149978261
11 3 "tBodyAcc-std()-X" 0.142456557034783
11 3 "tBodyAcc-std()-Y" 0.0708122725543478
11 3 "tBodyAcc-std()-Z" -0.324026938043478
11 3 "tGravityAcc-mean()-X" 0.941746406521739
11 3 "tGravityAcc-mean()-Y" -0.200321942608696
11 3 "tGravityAcc-mean()-Z" 0.132371684891304
11 3 "tGravityAcc-std()-X" -0.954497498695652
11 3 "tGravityAcc-std()-Y" -0.926310469565217
11 3 "tGravityAcc-std()-Z" -0.925814906086956
11 3 "fBodyAcc-mean()-X" 0.0351937228130435
11 3 "fBodyAcc-mean()-Y" 0.0247508134326087
11 3 "fBodyAcc-mean()-Z" -0.377624755652174
11 3 "fBodyAcc-std()-X" 0.179906764395652
11 3 "fBodyAcc-std()-Y" 0.0262777181065217
11 3 "fBodyAcc-std()-Z" -0.348626581521739
11 4 "tBodyAcc-mean()-X" 0.276590197358491
11 4 "tBodyAcc-mean()-Y" -0.0149195616754717
11 4 "tBodyAcc-mean()-Z" -0.112840218339623
11 4 "tBodyAcc-std()-X" -0.982796562075472
11 4 "tBodyAcc-std()-Y" -0.921402118113208
11 4 "tBodyAcc-std()-Z" -0.968370181886792
11 4 "tGravityAcc-mean()-X" 0.871963798301887
11 4 "tGravityAcc-mean()-Y" 0.213716305739623
11 4 "tGravityAcc-mean()-Z" 0.188531695981132
11 4 "tGravityAcc-std()-X" -0.988069341132075
11 4 "tGravityAcc-std()-Y" -0.949792572075472
11 4 "tGravityAcc-std()-Z" -0.971661610754717
11 4 "fBodyAcc-mean()-X" -0.981481454339623
11 4 "fBodyAcc-mean()-Y" -0.934503182830189
11 4 "fBodyAcc-mean()-Z" -0.972855110377359
11 4 "fBodyAcc-std()-X" -0.983389810188679
11 4 "fBodyAcc-std()-Y" -0.920047161698113
11 4 "fBodyAcc-std()-Z" -0.967884390943396
11 5 "tBodyAcc-mean()-X" 0.277715562765957
11 5 "tBodyAcc-mean()-Y" -0.0171990886595745
11 5 "tBodyAcc-mean()-Z" -0.108686630425532
11 5 "tBodyAcc-std()-X" -0.994978878723404
11 5 "tBodyAcc-std()-Y" -0.964173331702128
11 5 "tBodyAcc-std()-Z" -0.986382712765957
11 5 "tGravityAcc-mean()-X" 0.956464535957447
11 5 "tGravityAcc-mean()-Y" -0.173082704680851
11 5 "tGravityAcc-mean()-Z" 0.127198423404255
11 5 "tGravityAcc-std()-X" -0.994529398085106
11 5 "tGravityAcc-std()-Y" -0.981047828723404
11 5 "tGravityAcc-std()-Z" -0.989433253617021
11 5 "fBodyAcc-mean()-X" -0.993808050638298
11 5 "fBodyAcc-mean()-Y" -0.968703072553191
11 5 "fBodyAcc-mean()-Z" -0.987669785531915
11 5 "fBodyAcc-std()-X" -0.995573762978723
11 5 "fBodyAcc-std()-Y" -0.96350679
11 5 "fBodyAcc-std()-Z" -0.985958517446809
11 6 "tBodyAcc-mean()-X" 0.280592970877193
11 6 "tBodyAcc-mean()-Y" -0.0176598052315789
11 6 "tBodyAcc-mean()-Z" -0.108786578070175
11 6 "tBodyAcc-std()-X" -0.98477733
11 6 "tBodyAcc-std()-Y" -0.972196873859649
11 6 "tBodyAcc-std()-Z" -0.971311176842105
11 6 "tGravityAcc-mean()-X" -0.134832031403509
11 6 "tGravityAcc-mean()-Y" 0.943017941403509
11 6 "tGravityAcc-mean()-Z" 0.112620189964912
11 6 "tGravityAcc-std()-X" -0.97956560245614
11 6 "tGravityAcc-std()-Y" -0.990765579649123
11 6 "tGravityAcc-std()-Z" -0.984192606315789
11 6 "fBodyAcc-mean()-X" -0.983801365614035
11 6 "fBodyAcc-mean()-Y" -0.971403935438596
11 6 "fBodyAcc-mean()-Z" -0.973576812807018
11 6 "fBodyAcc-std()-X" -0.985322211929825
11 6 "fBodyAcc-std()-Y" -0.973589287368421
11 6 "fBodyAcc-std()-Z" -0.971668077017544
12 1 "tBodyAcc-mean()-X" 0.2771286656
12 1 "tBodyAcc-mean()-Y" -0.015560927606
12 1 "tBodyAcc-mean()-Z" -0.10316110632
12 1 "tBodyAcc-std()-X" -0.128898533096
12 1 "tBodyAcc-std()-Y" -0.122783290008
12 1 "tBodyAcc-std()-Z" -0.4106060626
12 1 "tGravityAcc-mean()-X" 0.9668735148
12 1 "tGravityAcc-mean()-Y" -0.1559834498
12 1 "tGravityAcc-mean()-Z" -0.03608428788
12 1 "tGravityAcc-std()-X" -0.97911312
12 1 "tGravityAcc-std()-Y" -0.9646191738
12 1 "tGravityAcc-std()-Z" -0.9502762272
12 1 "fBodyAcc-mean()-X" -0.05435763951
12 1 "fBodyAcc-mean()-Y" -0.071302455092
12 1 "fBodyAcc-mean()-Z" -0.4223253002
12 1 "fBodyAcc-std()-X" -0.160707260634
12 1 "fBodyAcc-std()-Y" -0.20851528006
12 1 "fBodyAcc-std()-Z" -0.4521466944
12 2 "tBodyAcc-mean()-X" 0.272970338653846
12 2 "tBodyAcc-mean()-Y" -0.0263574903403846
12 2 "tBodyAcc-mean()-Z" -0.107339730115385
12 2 "tBodyAcc-std()-X" -0.290149192307692
12 2 "tBodyAcc-std()-Y" -0.103818259823077
12 2 "tBodyAcc-std()-Z" -0.436697425576923
12 2 "tGravityAcc-mean()-X" 0.938371473269231
12 2 "tGravityAcc-mean()-Y" -0.259144202692308
12 2 "tGravityAcc-mean()-Z" -0.0702503820961538
12 2 "tGravityAcc-std()-X" -0.960246289807692
12 2 "tGravityAcc-std()-Y" -0.941378352307692
12 2 "tGravityAcc-std()-Z" -0.938071183269231
12 2 "fBodyAcc-mean()-X" -0.321447925192308
12 2 "fBodyAcc-mean()-Y" -0.168341519859615
12 2 "fBodyAcc-mean()-Z" -0.560841212692308
12 2 "fBodyAcc-std()-X" -0.278929748076923
12 2 "fBodyAcc-std()-Y" -0.130175559028846
12 2 "fBodyAcc-std()-Z" -0.418599992115385
12 3 "tBodyAcc-mean()-X" 0.281521097391304
12 3 "tBodyAcc-mean()-Y" -0.018084266865793
12 3 "tBodyAcc-mean()-Z" -0.10955593226087
12 3 "tBodyAcc-std()-X" 0.0424084916086956
12 3 "tBodyAcc-std()-Y" 0.11083534373913
12 3 "tBodyAcc-std()-Z" -0.425017413478261
12 3 "tGravityAcc-mean()-X" 0.949861980652174
12 3 "tGravityAcc-mean()-Y" -0.178702175434783
12 3 "tGravityAcc-mean()-Z" -0.0561050624630435
12 3 "tGravityAcc-std()-X" -0.959504017391304
12 3 "tGravityAcc-std()-Y" -0.94329842826087
12 3 "tGravityAcc-std()-Z" -0.935399348043478
12 3 "fBodyAcc-mean()-X" 0.0235049348717391
12 3 "fBodyAcc-mean()-Y" 0.150510001156522
12 3 "fBodyAcc-mean()-Z" -0.402121221521739
12 3 "fBodyAcc-std()-X" 0.0483347068913043
12 3 "fBodyAcc-std()-Y" 0.016749510173913
12 3 "fBodyAcc-std()-Z" -0.48739012673913
12 4 "tBodyAcc-mean()-X" 0.275007224901961
12 4 "tBodyAcc-mean()-Y" -0.0157892988523529
12 4 "tBodyAcc-mean()-Z" -0.106307228960784
12 4 "tBodyAcc-std()-X" -0.982568781960784
12 4 "tBodyAcc-std()-Y" -0.92858124
12 4 "tBodyAcc-std()-Z" -0.939661889019608
12 4 "tGravityAcc-mean()-X" 0.926228975490196
12 4 "tGravityAcc-mean()-Y" 0.0830509010823529
12 4 "tGravityAcc-mean()-Z" 0.0885640696078431
12 4 "tGravityAcc-std()-X" -0.985203642352941
12 4 "tGravityAcc-std()-Y" -0.963641979215686
12 4 "tGravityAcc-std()-Z" -0.956208629607843
12 4 "fBodyAcc-mean()-X" -0.97966614372549
12 4 "fBodyAcc-mean()-Y" -0.942768016862745
12 4 "fBodyAcc-mean()-Z" -0.954626628823529
12 4 "fBodyAcc-std()-X" -0.98399947745098
12 4 "fBodyAcc-std()-Y" -0.926033975686275
12 4 "fBodyAcc-std()-Z" -0.935916958235294
12 5 "tBodyAcc-mean()-X" 0.277405834918033
12 5 "tBodyAcc-mean()-Y" -0.0169002543196721
12 5 "tBodyAcc-mean()-Z" -0.105526999754098
12 5 "tBodyAcc-std()-X" -0.981243992459016
12 5 "tBodyAcc-std()-Y" -0.923140254098361
12 5 "tBodyAcc-std()-Z" -0.920684800114754
12 5 "tGravityAcc-mean()-X" 0.957317821803279
12 5 "tGravityAcc-mean()-Y" -0.21886535557377
12 5 "tGravityAcc-mean()-Z" -0.0395382767304918
12 5 "tGravityAcc-std()-X" -0.985314210491803
12 5 "tGravityAcc-std()-Y" -0.970482614590164
12 5 "tGravityAcc-std()-Z" -0.939534099016393
12 5 "fBodyAcc-mean()-X" -0.976469472295082
12 5 "fBodyAcc-mean()-Y" -0.932775677704918
12 5 "fBodyAcc-mean()-Z" -0.947178200163934
12 5 "fBodyAcc-std()-X" -0.983647207377049
12 5 "fBodyAcc-std()-Y" -0.922852028360656
12 5 "fBodyAcc-std()-Z" -0.914189183770492
12 6 "tBodyAcc-mean()-X" 0.260113433
12 6 "tBodyAcc-mean()-Y" -0.0175203917146667
12 6 "tBodyAcc-mean()-Z" -0.108160125666667
12 6 "tBodyAcc-std()-X" -0.95531868
12 6 "tBodyAcc-std()-Y" -0.949072009333333
12 6 "tBodyAcc-std()-Z" -0.9483338435
12 6 "tGravityAcc-mean()-X" -0.3785920653
12 6 "tGravityAcc-mean()-Y" 0.8033788345
12 6 "tGravityAcc-mean()-Z" 0.2750431984
12 6 "tGravityAcc-std()-X" -0.936458309333333
12 6 "tGravityAcc-std()-Y" -0.974396492666667
12 6 "tGravityAcc-std()-Z" -0.9596439555
12 6 "fBodyAcc-mean()-X" -0.956248487666667
12 6 "fBodyAcc-mean()-Y" -0.951265971
12 6 "fBodyAcc-mean()-Z" -0.954724801666667
12 6 "fBodyAcc-std()-X" -0.955207641833333
12 6 "fBodyAcc-std()-Y" -0.9506400405
12 6 "fBodyAcc-std()-Z" -0.948380833666667
13 1 "tBodyAcc-mean()-X" 0.275883130350877
13 1 "tBodyAcc-mean()-Y" -0.0185660651947368
13 1 "tBodyAcc-mean()-Z" -0.111431456192982
13 1 "tBodyAcc-std()-X" -0.346980394210526
13 1 "tBodyAcc-std()-Y" 0.141866689392982
13 1 "tBodyAcc-std()-Z" -0.220503537026316
13 1 "tGravityAcc-mean()-X" 0.910855709298246
13 1 "tGravityAcc-mean()-Y" -0.283658580877193
13 1 "tGravityAcc-mean()-Z" -0.131299718666667
13 1 "tGravityAcc-std()-X" -0.97254492245614
13 1 "tGravityAcc-std()-Y" -0.960899845614035
13 1 "tGravityAcc-std()-Z" -0.948637587719298
13 1 "fBodyAcc-mean()-X" -0.335030121052632
13 1 "fBodyAcc-mean()-Y" 0.0955150666694737
13 1 "fBodyAcc-mean()-Z" -0.246851507561404
13 1 "fBodyAcc-std()-X" -0.353299848947368
13 1 "fBodyAcc-std()-Y" 0.0921968931052632
13 1 "fBodyAcc-std()-Z" -0.269896395250877
13 2 "tBodyAcc-mean()-X" 0.258203939581818
13 2 "tBodyAcc-mean()-Y" -0.0277392253910909
13 2 "tBodyAcc-mean()-Z" -0.125767265890909
13 2 "tBodyAcc-std()-X" -0.296284597454545
13 2 "tBodyAcc-std()-Y" 0.104470773801818
13 2 "tBodyAcc-std()-Z" -0.217210568085455
13 2 "tGravityAcc-mean()-X" 0.847634313454545
13 2 "tGravityAcc-mean()-Y" -0.357404501636364
13 2 "tGravityAcc-mean()-Z" -0.207507170584727
13 2 "tGravityAcc-std()-X" -0.946441502363636
13 2 "tGravityAcc-std()-Y" -0.922054968727273
13 2 "tGravityAcc-std()-Z" -0.910271096181818
13 2 "fBodyAcc-mean()-X" -0.382460736363636
13 2 "fBodyAcc-mean()-Y" -0.0636564765818182
13 2 "fBodyAcc-mean()-Z" -0.404785239945455
13 2 "fBodyAcc-std()-X" -0.266081292363636
13 2 "fBodyAcc-std()-Y" 0.114656709636364
13 2 "fBodyAcc-std()-Z" -0.184842227972182
13 3 "tBodyAcc-mean()-X" 0.294907553404255
13 3 "tBodyAcc-mean()-Y" -0.0143723839108511
13 3 "tBodyAcc-mean()-Z" -0.101993941531915
13 3 "tBodyAcc-std()-X" -0.0681563626617021
13 3 "tBodyAcc-std()-Y" -0.03212524665
13 3 "tBodyAcc-std()-Z" -0.158333146191489
13 3 "tGravityAcc-mean()-X" 0.941875619787234
13 3 "tGravityAcc-mean()-Y" -0.211555112553191
13 3 "tGravityAcc-mean()-Z" -0.0950820341687234
13 3 "tGravityAcc-std()-X" -0.952643084042553
13 3 "tGravityAcc-std()-Y" -0.92854437106383
13 3 "tGravityAcc-std()-Z" -0.893962984042553
13 3 "fBodyAcc-mean()-X" -0.0726602663212766
13 3 "fBodyAcc-mean()-Y" -0.0364535247659574
13 3 "fBodyAcc-mean()-Z" -0.151178724793617
13 3 "fBodyAcc-std()-X" -0.0680436217021277
13 3 "fBodyAcc-std()-Y" -0.0924444167085106
13 3 "fBodyAcc-std()-Z" -0.233315176510213
13 4 "tBodyAcc-mean()-X" 0.274328499591837
13 4 "tBodyAcc-mean()-Y" -0.00587732936326531
13 4 "tBodyAcc-mean()-Z" -0.0972465110836735
13 4 "tBodyAcc-std()-X" -0.989546275306122
13 4 "tBodyAcc-std()-Y" -0.938967741632653
13 4 "tBodyAcc-std()-Z" -0.938641215510204
13 4 "tGravityAcc-mean()-X" 0.92557651244898
13 4 "tGravityAcc-mean()-Y" 0.101769752489796
13 4 "tGravityAcc-mean()-Z" 0.0757773858163265
13 4 "tGravityAcc-std()-X" -0.981379112653061
13 4 "tGravityAcc-std()-Y" -0.951353064693878
13 4 "tGravityAcc-std()-Z" -0.930979556938776
13 4 "fBodyAcc-mean()-X" -0.990135477755102
13 4 "fBodyAcc-mean()-Y" -0.959673916122449
13 4 "fBodyAcc-mean()-Z" -0.956183063510204
13 4 "fBodyAcc-std()-X" -0.989410582653061
13 4 "fBodyAcc-std()-Y" -0.933666502510204
13 4 "fBodyAcc-std()-Z" -0.934189007346939
13 5 "tBodyAcc-mean()-X" 0.277758431052632
13 5 "tBodyAcc-mean()-Y" -0.0167891993964912
13 5 "tBodyAcc-mean()-Z" -0.112124137754386
13 5 "tBodyAcc-std()-X" -0.991020759298246
13 5 "tBodyAcc-std()-Y" -0.949422439473684
13 5 "tBodyAcc-std()-Z" -0.967538031754386
13 5 "tGravityAcc-mean()-X" 0.942695296842105
13 5 "tGravityAcc-mean()-Y" -0.239943146315789
13 5 "tGravityAcc-mean()-Z" -0.0524856614035088
13 5 "tGravityAcc-std()-X" -0.992232401754386
13 5 "tGravityAcc-std()-Y" -0.974681225789474
13 5 "tGravityAcc-std()-Z" -0.976827157368421
13 5 "fBodyAcc-mean()-X" -0.989425965614035
13 5 "fBodyAcc-mean()-Y" -0.959427618245614
13 5 "fBodyAcc-mean()-Z" -0.97756730122807
13 5 "fBodyAcc-std()-X" -0.991817705263158
13 5 "fBodyAcc-std()-Y" -0.947179813157895
13 5 "fBodyAcc-std()-Z" -0.964048080877193
13 6 "tBodyAcc-mean()-X" 0.276716360483871
13 6 "tBodyAcc-mean()-Y" -0.020440454366129
13 6 "tBodyAcc-mean()-Z" -0.104331864532258
13 6 "tBodyAcc-std()-X" -0.968891989354839
13 6 "tBodyAcc-std()-Y" -0.950947949516129
13 6 "tBodyAcc-std()-Z" -0.950392995483871
13 6 "tGravityAcc-mean()-X" -0.156852206467742
13 6 "tGravityAcc-mean()-Y" 0.656400944354839
13 6 "tGravityAcc-mean()-Z" 0.598884988709677
13 6 "tGravityAcc-std()-X" -0.957875244677419
13 6 "tGravityAcc-std()-Y" -0.975948136290323
13 6 "tGravityAcc-std()-Z" -0.959892863709677
13 6 "fBodyAcc-mean()-X" -0.974716920483871
13 6 "fBodyAcc-mean()-Y" -0.965843757258064
13 6 "fBodyAcc-mean()-Z" -0.966295582741935
13 6 "fBodyAcc-std()-X" -0.966960088387097
13 6 "fBodyAcc-std()-Y" -0.947462328225806
13 6 "fBodyAcc-std()-Z" -0.945852135806452
14 1 "tBodyAcc-mean()-X" 0.271959598644068
14 1 "tBodyAcc-mean()-Y" -0.0217785380966102
14 1 "tBodyAcc-mean()-Z" -0.106756369135593
14 1 "tBodyAcc-std()-X" -0.402639098135593
14 1 "tBodyAcc-std()-Y" -0.0536126686650847
14 1 "tBodyAcc-std()-Z" 0.0518841040022034
14 1 "tGravityAcc-mean()-X" 0.802973961525424
14 1 "tGravityAcc-mean()-Y" -0.270314822881356
14 1 "tGravityAcc-mean()-Z" -0.422495268474576
14 1 "tGravityAcc-std()-X" -0.974816884237288
14 1 "tGravityAcc-std()-Y" -0.954455935762712
14 1 "tGravityAcc-std()-Z" -0.947516969830508
14 1 "fBodyAcc-mean()-X" -0.421498172542373
14 1 "fBodyAcc-mean()-Y" -0.174601844847458
14 1 "fBodyAcc-mean()-Z" -0.177366434042373
14 1 "fBodyAcc-std()-X" -0.395859985762712
14 1 "fBodyAcc-std()-Y" -0.0542709972186441
14 1 "fBodyAcc-std()-Z" 0.0854892136933898
14 2 "tBodyAcc-mean()-X" 0.26242106612963
14 2 "tBodyAcc-mean()-Y" -0.0204388180024074
14 2 "tBodyAcc-mean()-Z" -0.112279688983333
14 2 "tBodyAcc-std()-X" -0.309396717592593
14 2 "tBodyAcc-std()-Y" 0.307195533
14 2 "tBodyAcc-std()-Z" 0.609017879074074
14 2 "tGravityAcc-mean()-X" 0.688256122222222
14 2 "tGravityAcc-mean()-Y" -0.322680364814815
14 2 "tGravityAcc-mean()-Z" -0.49508872037037
14 2 "tGravityAcc-std()-X" -0.928523640925926
14 2 "tGravityAcc-std()-Y" -0.907231431296296
14 2 "tGravityAcc-std()-Z" -0.875450819074074
14 2 "fBodyAcc-mean()-X" -0.323508442240741
14 2 "fBodyAcc-mean()-Y" 0.0163939234574074
14 2 "fBodyAcc-mean()-Z" 0.191693742633333
14 2 "fBodyAcc-std()-X" -0.304980247962963
14 2 "fBodyAcc-std()-Y" 0.356072772037037
14 2 "fBodyAcc-std()-Z" 0.687124163703704
14 3 "tBodyAcc-mean()-X" 0.293422115555556
14 3 "tBodyAcc-mean()-Y" -0.0200141413657778
14 3 "tBodyAcc-mean()-Z" -0.0928330165533333
14 3 "tBodyAcc-std()-X" 0.0178313402266667
14 3 "tBodyAcc-std()-Y" 0.378870491755556
14 3 "tBodyAcc-std()-Z" 0.451576075111111
14 3 "tGravityAcc-mean()-X" 0.81629643
14 3 "tGravityAcc-mean()-Y" -0.264254674666667
14 3 "tGravityAcc-mean()-Z" -0.392555882222222
14 3 "tGravityAcc-std()-X" -0.919098794
14 3 "tGravityAcc-std()-Y" -0.920725940666667
14 3 "tGravityAcc-std()-Z" -0.879565316666667
14 3 "fBodyAcc-mean()-X" 0.0212541553977778
14 3 "fBodyAcc-mean()-Y" 0.3714824704
14 3 "fBodyAcc-mean()-Z" 0.280735952206667
14 3 "fBodyAcc-std()-X" 0.0140826092322222
14 3 "fBodyAcc-std()-Y" 0.29363389996
14 3 "fBodyAcc-std()-Z" 0.427563832371111
14 4 "tBodyAcc-mean()-X" 0.279990577037037
14 4 "tBodyAcc-mean()-Y" -0.00870565463888889
14 4 "tBodyAcc-mean()-Z" -0.100401490425926
14 4 "tBodyAcc-std()-X" -0.976302248148148
14 4 "tBodyAcc-std()-Y" -0.914935703907407
14 4 "tBodyAcc-std()-Z" -0.922774835740741
14 4 "tGravityAcc-mean()-X" 0.939038759814815
14 4 "tGravityAcc-mean()-Y" -0.0364533962277778
14 4 "tGravityAcc-mean()-Z" -0.0945970534814815
14 4 "tGravityAcc-std()-X" -0.976280399444444
14 4 "tGravityAcc-std()-Y" -0.95032266362963
14 4 "tGravityAcc-std()-Z" -0.938415738148148
14 4 "fBodyAcc-mean()-X" -0.976456609259259
14 4 "fBodyAcc-mean()-Y" -0.932644766111111
14 4 "fBodyAcc-mean()-Z" -0.944126078888889
14 4 "fBodyAcc-std()-X" -0.976303056851852
14 4 "fBodyAcc-std()-Y" -0.911591208203704
14 4 "fBodyAcc-std()-Z" -0.917678155296296
14 5 "tBodyAcc-mean()-X" 0.280545613833333
14 5 "tBodyAcc-mean()-Y" -0.01520781344
14 5 "tBodyAcc-mean()-Z" -0.103817701790667
14 5 "tBodyAcc-std()-X" -0.973268905
14 5 "tBodyAcc-std()-Y" -0.928525725333333
14 5 "tBodyAcc-std()-Z" -0.9222763115
14 5 "tGravityAcc-mean()-X" 0.875319569
14 5 "tGravityAcc-mean()-Y" -0.226692231166667
14 5 "tGravityAcc-mean()-Z" -0.338174888666667
14 5 "tGravityAcc-std()-X" -0.972005366333333
14 5 "tGravityAcc-std()-Y" -0.965781048333333
14 5 "tGravityAcc-std()-Z" -0.940757718
